11;¿Cuales son los aspirantes que deben inscribirse como Egresado No Graduado?;"Esta información la puedes ver en nuestra página web www.pascualbravo.edu.co  -  Aspirante -  Egresado No Graduado  en la parte inferior de la página.                                                                                                                                                                                                                                                                             El aspirante  Egresado No Graduado:                                                                                                                                                                                                                                                                                                                                                                                                                                               ? Es aquel estudiante que ha cursado y aprobado todas las asignaturas de su plan de estudio y que se encuentra realizando su trabajo de grado, en cualquiera de las modalidades aprobadas por la Institución.                                                                                                                                                                                                                                                                                                                                                                                              ? El estudiante que no matricule trabajo de grado por un periodo académico, deberá  acogerse al proceso de reingreso y al reglamento de trabajo de grado vigente.
";Ø
12;¿Cuales son los requisitos para el aspirante de  Egresado No Graduado?;"Esta información la puedes ver en nuestra página web  www.pascualbravo.edu.co  -  Aspirante -  Egresado No Graduado  en la parte inferior de la página.                                                                                                                                       Los requisitos son:                                                                                                                                                                                                                                                                                                                                                                                             Anexar en PDF:
? Documento de identidad por ambos lados legibles en una sola hoja, (si es extranjero debe anexar visa o pasaporte).                                                                                                                                                                                      ?  Última factura de los servicios públicos por ambos lados legibles, donde se visualice el estrato.
 Anexar en formato JPG:                                                                                                                                                                                                                                                                                                                                                                                             ?  Foto reciente a color 3×4, fondo blanco tipo documento, resolución mínima de 200 dpi%p% el archivo debe estar guardado con el número de la cédula sin puntos, ni guiones o espacios. Por ejemplo: 50478351.jpg";Ø
13;¿Cuales son los aspirantes que deben inscribirse como Segundo Programa?;"Esta información la puedes ver en nuestra página web www.pascualbravo.edu.co  -  Aspirante -  Segundo Programa   en la parte inferior de la página.                                                                                                                                                                                                                                                                             El aspirante de  Segundo Programa:                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ? Es aquel estudiante interno o externo que ha recibido un título Profesional y desea ingresar a la Institución a un segundo programa.                                                                                                                                                                                                                                                        d. Certificar un promedio de créditos general mínimo de 3.5
e. No haber sido sancionado disciplinariamente en la Institución de procedencia.
f. Disponibilidad de cupos                                                                                                                                                                                                                                                                                                                                                              Nota: El aspirante de segundo programa procedente de otra IES (Institución de Educación Superior) debidamente registrada ante el Ministerio de Educación Nacional, debe presentar de manera obligatoria el diploma o acta de grado que lo acredite.
";Ø
14;¿Cuales son los requisitos para el aspirante de Segundo Programa?;"Esta información la puedes ver en nuestra página web  www.pascualbravo.edu.co  -  Aspirante -  Egresado No Graduado  en la parte inferior de la página.                                                                                                                                       Los requisitos son:                                                                                                                                                                                                                                                                                                                                                                                                 Anexar en PDF:
? Documento de identidad por ambos lados legibles en una sola hoja, (si es extranjero debe anexar visa o pasaporte).                                                                                                                                                                                           ? Última factura de los servicios públicos por ambos lados legibles, donde se visualice el estrato.                                                                                                                                                                                                                                                                                                                                                ? Acta de grado o diploma del título de pregrado legible.                                                                                                                                                               
? Enviar el contenido programático en formato. Zip de las asignaturas que desee se le reconozcan al correo contenidosprogramaticos@pascualbravo.edu.co con todos sus datos básicos.                                                                                             
? Adjuntar las calificaciones en papel membrete de la institución de procedencia, acreditando un promedio crédito general igual o superior a 3.5.                                                                                                                                                                                                                                                    Anexar en formato JPG:
? Foto reciente a color 3×4, fondo blanco tipo documento, resolución mínima de 200 dpi%p% el archivo debe estar marcado con el número de la cédula sin puntos, ni guiones o espacios. Por ejemplo: 50478351.jpg

";Ø
15;¿Cuales son los aspirantes que deben inscribirse como Situación Especial?;"Esta información la puedes ver en nuestra página web www.pascualbravo.edu.co  -  Aspirante -  Situación Especial   en la parte inferior de la página.                                                                                                                                                                                                                                                                             El aspirante de  Segundo Programa:                                                                                                                                                                                                                                                                                                                                                                                                                        Es aquel que ingresa a la Institución a través de uno los siguientes programas:                                                                                                                                                                                                                         d. Estudiante de articulación: estudiante que esté matriculado en el grado once (11) en una Institución de Educación Media y que aspire a un programa de la Institución.                                                                                                                                                                                                                   e. Estudiante de Movilidad: estudiantil que está activo en programas académicos, registrados debidamente en el SNIES (Sistema Nacional de Información de Educación Superior) y pertenecientes a cualquier IES (Institución de Educación Superior) que por medio de convenios o programas de orden Institucional pueden cursar asignaturas en la Institución.                                                                                                                                                                   f. Pasante: estudiante de otras IES (Institución de Educación Superior), nacional o extranjera que viene a realizar una práctica a la institución.                                     
                              ";Ø
16;¿Cuales son los requisitos para el aspirante Situaciön Especial?;"Esta información la puedes ver en nuestra página web  www.pascualbravo.edu.co  -  Aspirante -  Situación Especial   en la parte inferior de la página.                                                                                                                                       Los requisitos son:                                                                                                                                                                                                                                                                                                         Anexar en PDF:                                                                                                                                                                                                                                                                                                                                                                                                                               ? Pruebas ICFES Saber 11 (Ley 1324 del 13 de julio del 2009 artículo 7).                                                                                                                                                                                                                            ? Documento de identidad por ambos lados legibles en una sola hoja, (si es extranjero debe anexar visa o pasaporte).                                                                                                                                                                   ? Última factura de los servicios públicos por ambos lados legibles, donde se visualice el estrato.                                                                                                                                                                                                ? Acta de grado o diploma de bachiller legible (si es extranjero debe estar apostillado).                                                                                                                                                                                                                ? Adjuntar las calificaciones en papel membrete de la institución de procedencia
 Anexar en formato JPG:                                                                                                                                                                                                                                                                                                 ? Foto reciente a color 3×4, fondo blanco tipo documento, resolución mínima de 200 dpi%p% el archivo debe estar marcado con el número de la cédula sin puntos, ni guiones o espacios. Por ejemplo: 50478351.jpg
 Estudiante de movilidad:
? Documento de identidad por ambos lados legibles en una sola hoja.
? Última factura de los servicios públicos por ambos lados legibles, donde se visualice el estrato.                                                                                                                                   
Pasante:
? Cédula de extranjería o pasaporte.

";Ø
17;¿Qué es el Reingreso Automatico y que estudiantes deben realizarlo?;Esta información la puedes ver en nuestra página web www.pascualbravo.edu.co  -  Aspirante -  Reingreso Automatico   en la parte inferior de la página.                                                                                                                                                                                                                                                                             ademas puede consultar información adicional en el  Reglamento Estudiantil de la Institución Universitaria Pascual Bravo -  Rendimiento Académico  -  Art. 70 Paragrafo Unico, la  ruta para observarlo es  ingrese a  la página web www.pascualbravo.edu.co - pagina pricipal en el parte inferior - Reglamento Estudiantil.                                                                                                                                                                                                                                quienes pueden realizar  el Reingreso Automatico:                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ? Es aquel que cursó el último semestre y lo perdió                                                                                                                                                                                                                                                                           ? Realiza el mismo procedimiento que los reingresos ;Ø
18;¿Cuales son los requisitos para el estudiante de Reingreso Automatico?;Esta información la puedes ver en nuestra página web  www.pascualbravo.edu.co  -  Aspirante - Reingreso Automatico  en la parte inferior de la página.                                                                                                                                       Los requisitos son:                                                                                                                                                                                                                                                                                                       ?  Tipo de aspirante – Reingreso Automático                                                                                                                                                                                                                                                                                                                                                           ? Elaborar una carta dirigida a la oficina de Admisiones y Registro, la cual debe estar firmada y escaneada en el formulario                                                                                                                                                                                                                 ? Documento de identidad de ambos lados en una sola hoja. Extranjero anexa visa o pasaporte.                                                                                                                                                                                                                                                            ? Adjuntar última cuenta de servicios públicos;Ø
19;¿Cuándo inician las inscripciones para el próximo semestre?;Las fechas de inscripción se publican en el calendario académico cada semestre. la informaciòn la  puede observar en la pagina Institucional www.pascualbravo.edu.co / Academico / Calendario Academico / inscripciones 2025-2;Ø
20;¿Dónde y cuando puedo saber si soy Admitido en la Institución?;Las fechas de publicación del listado de admitidos lo puede observar en el calendario académico de cada semestre. la informaciòn la  puede observar en la pagina Institucional www.pascualbravo.edu.co / Academico / Calendario Academico / inscripciones 2025-2 / Publicación listado de admitidos.;Ø
21;¿ Cual es el párametro para ser admitido en la Institución?;El Parámetro de admisión  es la ponderación que sale del puntaje general de las pruebas ICFES y la otra mitad de la categorización del SISBEN. ;Ø
22;¿Qué programas académicos ofrecen?;La universidad ofrece programas de las Facultad de Ingeniería y Facultad de  Producciòn y Diseño, para observar la oferta debe ingresar a la pagina institucional  www.pasacualbravo.edu.co / Estudia con nosotros / pregrados y posgrados.;Ø
23;¿Cómo puedo acceder a la plataforma virtual de clases?;Ingresa a la pagina institucional  www.pascualbravo.edu.co /academico / educaciòn digital con tus credenciales para acceder a la plataforma virtual de clases o al siguiente enlace para observar las preguntas frecuentes https://www.pascualbravovirtual.edu.co/soporte ;Ø
24;¿Dónde puedo consultar el calendario académico?;El calendario académico está disponible en la la pagina institucional  www.pascualbravo.edu.co  / Academico / Calendario academico ;Ø
25;¿Qué debo hacer si tengo problemas con mi matrícula?;Si tienes problemas con tu matrícula, contacta la oficina de admisiones o registros  académicos, a la lìnea: 604 448 05 20  Ext. 1222 - 1223  o al correo electronico  admisiones@pascualbravo.edu.co;Ø
26;¿La universidad ofrece programas de becas?;La universidad no cuenta con becas, pero estamos adscritos a la Alcadia de Medellìn y por lo tanto los usuarios admitidos en la universidad pueden postularce a los beneficios de Matricula Cero, Politica de Gratuidad o Presupuesto Participativo administrados por SAPIENCIA, para observar mas informaciòn debe ingresar a www.pascualbravo.edu.co  ;Ø
27;¿Cómo puedo obtener mi carné estudiantil?;El carné estudiantil se obtiene  de forma  virtual y se genera a traves de la plataforma SICAU / QR ingreso a la isntituciòn  en el cual le genera un carnet digital con su  QR para ingresar a la Instituciòn Universitaria Pascual Bravo.;Ø
28;¿Dónde se encuentran ubicadas las instalaciones deportivas?;Las instalaciones deportivas están en el campus principal en el bloque 22, para observar mas información debe ingresar a  www.pascualbravo.edu.co  luego en el apartado  Academico /  Bienestar Universitario.;Ø
29;¿Qué servicios de bienestar ofrece la Institución  Universitaria Pascual Bravo?;La universidad ofrece servicios de asesoría psicológica, actividades culturales, programas deportivos entre otras,  para observar mas informaciòn debe ingresar a www.pascualbravo.edu.co  luego en el apartado  Academico /  Bienestar Universitario o en el siguiente enlace https://pascualbravo.edu.co/academico/bienestar-universitario/servicios/ ;Ø
30;¿Dónde puedo reportar una emergencia en la nstitución  Universitaria Pascual Bravo?;Para reportar una stuación de emergencia o de alerta en la institución puede llamar a la siguiente linea  604 448 05 22   Estensiones: Unidad de Primeros  Auxilios 1104 ,  1105,  1299 -  Psicologia 1227  - Seguridad Fisica 1281,  1103 -   Seguridad y Salud en el Trabajo 1244 - Gestión Ambiental 1040 -  Mantenimiento 1212.;Ø
31;¿Cómo puedo contactar a un profesor?;Puedes contactar a los profesores mediante correo institucional del docente  o en sus horarios de atención, para observar mas informaciòn debe ingresar a www.pascualbravo.edu.co al apartado  Academico / Facultades /  Facultad de Ingenieria  enlace  https://pascualbravo.edu.co/facultades/facultad-de-ingenieria/   o   Facultad de Producción y Deseño  https://pascualbravo.edu.co/facultades/facultad-de-produccion-y-diseno/ ;Ø
;;;
;;;
;;;
;;;
;;;
;;;
;;;
